"FilmID","FilmName","Year","Type","wiki_title","wikibase_item","Studio","Distributor"
"tt0057598","Toys in the Attic",1963,"movie","Toys in the Attic (1963 film)","Q1581149","studio = Meadway-Claude Productions Company <br>[[The Mirisch Corporation]] |","distributor = [[United Artists]] |"
"tt0057609","Twilight of Honor",1963,"movie","Twilight of Honor","Q1581077",NA,"distributor = [[Metro-Goldwyn-Mayer]] | "
"tt0057634","The V.I.P.s",1963,"movie","The V.I.P.s (film)","Q1630930","studio = De Grunwald Productions | editing = [[Frank Clarke (editor)|Frank Clarke]] | ","distributor = [[Metro-Goldwyn-Mayer]] | "
"tt0057688","Wives and Lovers",1963,"movie","Wives and Lovers (film)","Q1058046","studio = Hal Wallis Productions | ","distributor = [[Paramount Pictures]] | "
"tt0057698","The Yanks Are Coming",1963,"movie","The Yanks Are Coming (1963 film)","Q7776504","studio = [[David L. Wolper Productions]] | ","distributor = [[American Broadcasting Company|ABC]] | "
"tt0055849","Christmas Cracker",1963,"movie","Christmas Cracker (film)","Q1084175",NA,"distributor = [[National Film Board of Canada]] (NFB)<ref>[https://www.oscars.org/oscars/ceremonies/1965 1965|Oscars.org]</ref> | "
"tt0056797","Over There, 1914-18",1963,"movie","14-18","Q17619604",NA,"distributor = [[The Rank Organisation|Rank]] | "
"tt0056819","The Human Dutch",1963,"movie","The Human Dutch","Q2579300",NA,"distributor = | "
"tt0056945","The Organiser",1963,"movie","The Organizer","Q1215362",NA,"distributor = [[Paramount pictures]] | "
"tt0057012","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb",1964,"movie","Dr. Strangelove","Q105702","studio = [[Hawk Films]] | ","distributor = [[Columbia Pictures]] | "
"tt0057171","Yesterday, Today and Tomorrow",1963,"movie","Yesterday, Today and Tomorrow","Q523624",NA,"distributor = [[Embassy Pictures]] Corporation | "
"tt0057237","Raven's End",1963,"movie","Raven's End","Q1170128",NA,"distributor = | "
"tt0057413","The Pink Panther",1963,"movie","The Pink Panther (1963 film)","Q1131556","studio = [[The Mirisch Company]] | ","distributor = [[United Artists]] | "
"tt0057806","140 Days Under the World",1964,"movie","List of New Zealand films","Q17055125",NA,NA
"tt0057812","7 Faces of Dr. Lao",1964,"movie","7 Faces of Dr. Lao","Q839916",NA,"distributor = [[Metro-Goldwyn-Mayer]] | "
"tt0057831","Zorba the Greek",1964,"movie","Zorba the Greek (film)","Q818710",NA,"distributor = [[20th Century Fox]]<br />[[Searchlight Pictures|International Classics]]<ref name=""afi""/> | "
"tt0057840","The Americanization of Emily",1964,"movie","The Americanization of Emily","Q1852239","studio = [[Filmways]] | ","distributor = [[Metro-Goldwyn-Mayer]] | "
"tt0057877","Becket",1964,"movie","Becket (1964 film)","Q813724","studio = Hal Wallis Productions | ","distributor = [[Paramount Pictures]] | "
"tt0057883","The Best Man",1964,"movie","The Best Man (1964 film)","Q1194718",NA,"distributor = [[United Artists]] | "
"tt0057898","Breaking the Habit",1965,"movie","Breaking the Habit (film)","Q4959606","studio = [[American Cancer Society]] | ","distributor = Modern Talking Picture Service | "
"tt0057922","Casals Conducts: 1964",1964,"movie","Casals Conducts: 1964","Q5048007",NA,"distributor = Beckman Film | "
"tt0057933","The Chalk Garden",1964,"movie","The Chalk Garden (film)","Q1168870","studio = {{ubl|Ross Hunter Productions|Quota Rentals Limited|[[Universal Pictures]]}} | ","distributor = {{ubl|Universal Pictures (United States)|[[General Film Distributors|Rank Film Distributors]] (United Kingdom)}} | "
"tt0057940","Cheyenne Autumn",1964,"movie","Cheyenne Autumn","Q1071402","studio = A [[John Ford]] - [[Bernard Smith (editor)|Bernard Smith]] Production | ","distributor = [[Warner Bros.]] | "
"tt0057945","Children Without",NA,NA,"Children Without","Q5098359",NA,"distributor = [[National Education Association]] | "
"tt0057999","Dear Heart",1964,"movie","Dear Heart","Q473700",NA,"distributor = [[Warner Bros.]] | "
"tt0058085","The Fall of the Roman Empire",1964,"movie","The Fall of the Roman Empire (film)","Q367748","studio = [[Samuel Bronston Productions]] | ","distributor = [[Paramount Pictures]] | "
"tt0058091","Fate Is the Hunter",1964,"movie","Fate Is the Hunter (film)","Q854532","studio = Arcola Pictures Corp. | ","distributor = [[20th Century Fox]] | "
"tt0058092","Father Goose",1964,"movie","Father Goose (film)","Q533638","studio = Granox Productions | ","distributor = [[Universal Pictures]] | "
"tt0058099","The Finest Hours",1964,"movie","The Finest Hours (1964 film)","Q2411333","studio = [[Le Vien International]] | ","distributor = [[Columbia Pictures]] | "
"tt0058150","Goldfinger",1964,"movie","Goldfinger (film)","Q106440","studio = [[Eon Productions]] | ","distributor = [[United Artists]] | "
"tt0058182","A Hard Day's Night",1964,"movie","A Hard Day's Night (film)","Q913311","studio = {{Plainlist | * Walter Shenson Films * Proscenium Films }} | ","distributor = [[United Artists]] | "
"tt0058189","Help! My Snowman's Burning Down",1965,"movie","Help! My Snowman's Burning Down","Q101245109",NA,"distributor = | "
"tt0058203","That Man from Rio",1964,"movie","That Man from Rio","Q319171","studio = Les Films Ariane | ","distributor = [[Les Productions Artistes Associés]]<br>United Artists | "
"tt0058209","A House Is Not a Home",1964,"movie","A House Is Not a Home (film)","Q1333207","studio = | ","distributor = [[Embassy Pictures Corporation]] | "
"tt0058211","How to Avoid Friendship",1964,"movie",NA,NA,NA,NA
"tt0058213","Hush...Hush, Sweet Charlotte",1964,"movie","Hush...Hush, Sweet Charlotte","Q631947","studio = The Associates and Aldrich | ","distributor = [[20th Century Fox]] | "
"tt0058260","Eskimo Artist: Kenojuak",1964,"movie","Eskimo Artist: Kenojuak","Q5398137",NA,"distributor = [[National Film Board of Canada]] | "
"tt0058266","Kisses for My President",1964,"movie","Kisses for My President","Q1698632","studio = Pearlayne | ","distributor = [[Warner Bros]] | "
"tt0058288","The Legend of Jimmy Blue Eyes",1965,"movie","The Legend of Jimmy Blue Eyes","Q19880766","studio = <!-- or: | production_companies = --> | ","distributor = Manson Distributing<ref>[http://worldcinemaparadise.com/2014/06/07/the-other-manson-family-or-bottom-feeding-in-the-overseas-distribution-aquarium-an-exploitative-memoir/ World Cinema Paradise|The Other Manson Family or Bottom Feeding In The Overseas Distribution Aquarium – An Exploitative Memoir]</ref> | "
"tt0058296","The Lively Set",1964,"movie","The Lively Set","Q1305709","studio = [[Universal Pictures]] | ","distributor = Universal Pictures | "
"tt0058331","Mary Poppins",1964,"movie","Mary Poppins (film)","Q209170","studio = [[Walt Disney Pictures|Walt Disney Productions]] | ","distributor = [[Walt Disney Studios Motion Pictures|Buena Vista Distribution Company, Inc.]] | "
"tt0058335","Marriage Italian Style",1964,"movie","Marriage Italian Style","Q241925","studio = {{Plainlist| * Compagnia Cinematografica Champion * Les Films Concordia }} | ","distributor = {{Plainlist| * Interfilm (Italy) * {{abbr|SNC|Société Nouvelle de Cinématographie}} (France) }} | "
"tt0058364","World Without Sun",1964,"movie","World Without Sun","Q1889399",NA,"distributor = [[Columbia Pictures]] (United States) | "
"tt0058385","My Fair Lady",1964,"movie","My Fair Lady (film)","Q201215","studio = [[Warner Bros. Pictures|Warner Bros.]] | ","distributor = Warner Bros.{{efn|CBS gained the rights to the film in 1971. [[Paramount Pictures]] (through former parent company Viacom's acquisition of CBS in 2000) owns the overall film distribution rights.<ref name=""Grimes""/>}} | "
"tt0058404","The Night of the Iguana",1964,"movie","The Night of the Iguana (film)","Q1468943","studio = [[Seven Arts Productions]] | ","distributor = [[Metro-Goldwyn-Mayer]] | "
"tt0058410","Nine from Little Rock",1964,"movie","Nine from Little Rock","Q1992953","studio = [[United States Information Agency]] | released = {{film date|1964}} | runtime = 20 minutes | country = United States | language = English }} '''''Nine from Little Rock''''' is a 1964 American short [[documentary film]] directed by [[Charles Guggenheim]] about the [[Little Rock Nine]], the first nine African-American students to attend an all-white Arkansas high school in 1957. The film was commissioned by [[George Stevens Jr.]] of the [[United States Information Agency]]. The film won Guggenheim his first [[Academy Awards|Oscar]] at the [[37th Academy Awards]], held in 1965, for [[Academy Award for Best Documentary (Short Subject)|Documentary Short Subject]]. He was also nominated in the same category the same year for ''[[Children Without]]''. The film is narrated by [[Jefferson Thomas]], one of the Little Rock Nine, who died in 2010.<ref name=""Oscars1965"">{{Cite web|url=http://www.oscars.org/oscars/ceremonies/1965 |title=The 37th Academy Awards (1965) Nominees and Winners |access-date=June 25, 2016|work=oscars.org}}</ref><ref name=""ampas guggenheim"">{{cite web|title=The Charles Guggenheim Collection|url=http://www.oscars.org/filmarchive/collections/guggenheim.html|publisher=[[Academy of Motion Picture Arts and Sciences]]|access-date=April 10, 2012}}</ref> ==Cast== * [[Jefferson Thomas]] as himself &ndash; Narrator (also archive footage) * [[Ernest Green]] as himself (also archive footage) * [[Thelma Mothershed]] as herself (also archive footage) ==See also== * [[Civil rights movement in popular culture]] ==References== {{Reflist}} ==External links== *{{IMDb title|id=0058410|title=Nine from Little Rock}} *{{YouTube|fPVOO5sugMY|Nine from Little Rock}}, posted by the [[National Archives and Records Administration]] {{Charles Guggenheim}} {{Academy Award Best Documentary Short}} {{Authority control}} {{DEFAULTSORT:Nine From Little Rock}} [[Category:1964 films]] [[Category:1964 short films]] [[Category:1964 documentary films]] [[Category:1960s English-language films]] [[Category:1960s short documentary films]] [[Category:American short documentary films]] [[Category:American black-and-white films]] [[Category:Best Documentary Short Subject Academy Award winners]] [[Category:Documentary films about the civil rights movement]] [[Category:Documentary films about Arkansas]] [[Category:Little Rock Nine]] [[Category:Films directed by Charles Guggenheim]] [[Category:United States Information Agency films]] [[Category:1960s American films]] {{hist-documentary-film-stub}} {{short-documentary-film-stub}} {{civil-rights-movement-stub}}",NA
"tt0058416","Here's Nudnik",1965,"movie",NA,NA,NA,NA
"tt0058429","One Potato, Two Potato",1964,"movie","One Potato, Two Potato (film)","Q1627914",NA,"distributor = [[Cinema V]] | "
"tt0058450","The Umbrellas of Cherbourg",1964,"movie","The Umbrellas of Cherbourg","Q163868","studio = {{Plainlist| * Parc Film * Madeleine Films * Beta Film GmbH }} | ","distributor = [[20th Century Fox]] | "
"tt0058472","The Pink Phink",1964,"movie","The Pink Phink","Q1146308","studio = [[DePatie–Freleng Enterprises]] | ","distributor = [[United Artists]] | "
"tt0058500","The Pumpkin Eater",1964,"movie","The Pumpkin Eater","Q2257188","studio = [[Romulus Films|Romulus]]-[[Jack Clayton]] | ","distributor = Royal Films International (UK)<br>[[Columbia Pictures]] (USA) | "
"tt0058529","Robin and the 7 Hoods",1964,"movie","Robin and the 7 Hoods","Q1471244",NA,"distributor = [[Warner Bros.]] | "
"tt0058541","Sallah",1964,"movie","Sallah Shabati","Q1632708",NA,"distributor = Noah Films | "
"tt0058557","Seance on a Wet Afternoon",1964,"movie","Séance on a Wet Afternoon","Q482632","studio = [[Allied Film Makers]] | ","distributor = [[Rank Organisation]] (UK)<br>Artixo Productions (US) | "
"tt0058576","Seven Days in May",1964,"movie","Seven Days in May","Q1754611","studio = [[Seven Arts Productions]] and [[Joel Productions Inc.]]<br>[[John Frankenheimer]] – [[Joel Production]] | ","distributor = [[Paramount Pictures]] | "
"tt0058625","Woman in the Dunes",1964,"movie","Woman in the Dunes","Q1207936","studio = Teshigahara Production{{sfn|Galbraith IV|2008|p=208}} | ","distributor = [[Toho]] | "
"tt0058672","Topkapi",1964,"movie","Topkapi (film)","Q1516287","studio = [[Filmways]] | country = United States | ","distributor = [[United Artists]] | "
"tt0058708","The Unsinkable Molly Brown",1964,"movie","The Unsinkable Molly Brown (film)","Q596583","studio = Metro-Goldwyn-Mayer | ","distributor = [[Metro-Goldwyn-Mayer]] | "
"tt0058724","The Visit",1964,"movie","The Visit (1964 film)","Q560053",NA,"distributor = [[20th Century Fox]] | "
"tt0058743","What a Way to Go!",1964,"movie","What a Way to Go!","Q521136","studio = Apjac-Orchard Productions | ","distributor = [[20th Century Fox]] | "
"tt0058745","Where Love Has Gone",1964,"movie","Where Love Has Gone (film)","Q1858817","studio = [[Embassy Pictures]] | ","distributor = [[Paramount Pictures]] | "
"tt0059197","Four Days in November",1964,"movie","Four Days in November","Q1439938","studio = [[David L. Wolper|Wolper Productions]] | ","distributor = [[United Artists]] | "
"tt0057327","To Die in Madrid",1963,"movie","To Die in Madrid","Q3326142",NA,"distributor = | "
"tt0057892","Blood on the Land",1965,"movie","Blood on the Land","Q1632819",NA,"distributor = | "
"tt0058279","Kwaidan",1964,"movie","Kwaidan (film)","Q133488",NA,"distributor = [[Toho]] | "
"tt0058281","Dear John",1964,"movie","Jarl Kulle","Q1090835",NA,NA
"tt0058335","Marriage Italian Style",1964,"movie","Marriage Italian Style","Q241925","studio = {{Plainlist| * Compagnia Cinematografica Champion * Les Films Concordia }} | ","distributor = {{Plainlist| * Interfilm (Italy) * {{abbr|SNC|Société Nouvelle de Cinématographie}} (France) }} | "
"tt0058450","The Umbrellas of Cherbourg",1964,"movie","The Umbrellas of Cherbourg","Q163868","studio = {{Plainlist| * Parc Film * Madeleine Films * Beta Film GmbH }} | ","distributor = [[20th Century Fox]] | "
"tt0058479","The Pleasure Seekers",1964,"movie","The Pleasure Seekers (1964 film)","Q1257088",NA,"distributor = [[20th Century Fox]] | "
"tt0058625","Woman in the Dunes",1964,"movie","Woman in the Dunes","Q1207936","studio = Teshigahara Production{{sfn|Galbraith IV|2008|p=208}} | ","distributor = [[Toho]] | "
"tt0058886","The Agony and the Ecstasy",1965,"movie","The Agony and the Ecstasy (film)","Q1824915","studio = International Classics | ","distributor = [[20th Century Fox]] | "
"tt0058948","The Battle of the Bulge... The Brave Rifles",1965,"movie","The Battle of the Bulge... The Brave Rifles","Q7715896","studio = Mascott Productions | ","distributor = | "
"tt0059015","Casanova 70",1965,"movie","Casanova 70","Q1046790",NA,"distributor = [[Paramount Pictures|Paramount British Pictures]] | "
"tt0059017","Cat Ballou",1965,"movie","Cat Ballou","Q76824","studio = [[Harold Hecht Productions]] | ","distributor = [[Columbia Pictures]] | "
"tt0059041","Clay or the Origin of Species",1967,"movie",NA,NA,NA,NA
"tt0059043","The Collector",1965,"movie","The Collector (1965 film)","Q627157",NA,"distributor = [[Columbia Pictures]] | "
