"QID","countryLabel"
"Q93839980","Germany"
"Q93246984","Denmark"
"Q94580374","Portugal"
"Q93437477","United Kingdom"
"Q97602014","Austria"
"Q98497258","Romania"
"Q97958214","France"
"Q99302365","Germany"
"Q100706708","Germany"
"Q100715586","Hungary"
"Q101110480","Romania"
"Q101188881","Germany"
"Q101011027","Bangladesh"
"Q101480128","Italy"
"Q100715741","Poland"
"Q102077788","Germany"
"Q104723437","Spain"
"Q104825089","Spain"
"Q104866350","Spain"
"Q105731522","France"
"Q106287337","France"
"Q107711198","Germany"
"Q107676642","Switzerland"
"Q107543832","Italy"
"Q107816968","Austria"
"Q107711179","Russia"
"Q108124392","Germany"
"Q107778291","Russia"
"Q107813651","Italy"
"Q108256904","Russia"
"Q108218788","Netherlands"
"Q108138002","Greece"
"Q107816856","Latvia"
"Q102477747","United States of America"
"Q903343","Canada"
"Q2585250","Belgium"
"Q2325066","Greece"
"Q3234912","France"
"Q6312954","Australia"
"Q7394920","Malaysia"
"Q11864358","Finland"
"Q624597","United States of America"
"Q12872349","Greece"
"Q12711204","Malaysia"
"Q15275043","New Zealand"
"Q16640927","France"
"Q17428187","Belgium"
"Q5431587","United States of America"
"Q5532526","United States of America"
"Q5889461","United States of America"
"Q17625340","Italy"
"Q19720206","Sweden"
"Q20829326","France"
"Q20085419","Slovakia"
"Q22674619","Germany"
"Q25212683","Australia"
"Q24937949","France"
"Q27067967","Chile"
"Q31202563","Germany"
"Q30737775","France"
"Q19720565","United States of America"
"Q30634181","United Kingdom"
"Q51740283","Mexico"
"Q54911477","Switzerland"
"Q55642294","Australia"
"Q56168601","Finland"
"Q56260362","France"
"Q59348846","Germany"
"Q59616663","Greece"
"Q60874916","Germany"
"Q60988134","Japan"
"Q61944008","Germany"
"Q61344118","France"
"Q61483847","Greece"
"Q61650955","Greece"
"Q61684308","Greece"
"Q61977631","Denmark"
"Q62090081","Greece"
"Q63390004","Greece"
"Q63496607","Greece"
"Q64213635","Greece"
"Q64293767","Greece"
"Q71989376","Germany"
"Q60238569","United States of America"
"Q71989376","Italy"
"Q71989376","France"
"Q61289593","United States of America"
"Q63615269","United States of America"
"Q76473287","United Kingdom"
"Q85792735","India"
"Q85867255","Japan"
"Q85873176","Egypt"
"Q88896123","Latvia"
"Q83841910","United States of America"
"Q96336851","Mexico"
"Q86750090","United States of America"
"Q98266175","France"
"Q98266175","Canada"
"Q98900244","Sweden"
"Q104643360","France"
"Q104871369","Netherlands"
"Q104523578","South Africa"
"Q106178441","Cyprus"
"Q107446274","Poland"
"Q108855222","Spain"
"Q97354044","United States of America"
"Q109102740","Spain"
"Q109794175","Spain"
"Q98266175","United States of America"
"Q110253706","Wales"
"Q110209141","Spain"
"Q110917724","Germany"
"Q110641022","Italy"
"Q111444141","Netherlands"
"Q112122040","Russia"
"Q112122079","Russia"
"Q112122080","Russia"
"Q110734753","Cyprus"
"Q100952106","United States of America"
"Q113321832","Malaysia"
"Q114031526","South Korea"
"Q104843793","United States of America"
"Q116998326","Germany"
"Q117066117","Spain"
"Q110168688","United States of America"
"Q122278193","Spain"
"Q112167795","United States of America"
"Q115690257","United States of America"
"Q122214585","United States of America"
"Q392569","Germany"
"Q441021","Germany"
"Q641497","Germany"
"Q177955","Sweden"
"Q1127827","Germany"
"Q1314010","Germany"
"Q1012251","Russia"
"Q1390788","Germany"
"Q1432993","Germany"
"Q1475799","Germany"
"Q1494465","Germany"
"Q595808","Japan"
"Q1643954","Germany"
"Q1675023","Germany"
"Q1146587","Sweden"
"Q1584115","Russia"
"Q2002864","Germany"
"Q1491737","France"
"Q2358685","Germany"
"Q2366570","Germany"
"Q1696916","India"
"Q2004457","Netherlands"
"Q2376192","Italy"
"Q1936485","Canada"
"Q2630816","Netherlands"
"Q2839496","France"
"Q5963484","Spain"
"Q7249852","Argentina"
"Q7053244","Sweden"
"Q6659302","United Kingdom"
"Q7691863","Sweden"
"Q7695747","France"
"Q10717895","Sweden"
"Q116439","United States of America"
"Q267282","United States of America"
"Q11499015","Japan"
"Q477943","United States of America"
"Q497155","United States of America"
"Q12329908","Denmark"
"Q12330339","Denmark"
"Q12342300","Denmark"
"Q12342957","Denmark"
"Q1102919","United States of America"
"Q1163074","United States of America"
"Q1188369","United States of America"
"Q1204077","United States of America"
"Q1320443","United States of America"
"Q1321379","United States of America"
"Q2579492","United States of America"
"Q2698248","United States of America"
"Q15992275","Sweden"
"Q5179769","United States of America"
"Q5358594","United States of America"
"Q5564352","United States of America"
"Q18689292","Finland"
"Q18244214","Sweden"
"Q7560509","United States of America"
"Q7840065","United States of America"
"Q7840490","United States of America"
"Q8072859","United States of America"
"Q8565217","United States of America"
"Q22100116","People's Republic of China"
"Q22340572","Sweden"
"Q24960171","Chile"
"Q28417222","People's Republic of China"
"Q16977035","United States of America"
"Q17086011","United States of America"
"Q17090464","United States of America"
"Q17112691","United States of America"
"Q29054219","Colombia"
"Q31897546","Sweden"
"Q34668077","Netherlands"
"Q41886357","Denmark"
"Q43061296","Germany"
"Q47006107","Czech Republic"
"Q49100958","Sweden"
"Q1793325","Austria-Hungary"
"Q25578105","Kyrgyzstan"
"Q60991212","People's Republic of China"
"Q7414","United States of America"
"Q90815997","Czech Republic"
"Q109367002","Slovakia"
"Q110928581","Austria"
"Q113470431","Hungary"
"Q114857637","Czech Republic"
"Q116927298","Finland"
"Q118430469","Poland"
"Q118798920","United Kingdom"
"Q2528743","Belgium"
"Q2390480","France"
"Q3027834","France"
"Q2390480","United Kingdom"
"Q3501076","Egypt"
"Q4834859","United Kingdom"
"Q10639402","Sweden"
"Q10701588","Sweden"
"Q11311808","Japan"
"Q11331425","Japan"
"Q4816825","United States of America"
"Q4920152","United States of America"
"Q20476567","Turkey"
"Q21008217","France"
"Q21147560","France"
"Q21786383","India"
"Q21940016","Sweden"
"Q21810681","United Kingdom"
"Q22087767","Norway"
"Q22093567","Norway"
"Q22260745","Norway"
"Q22283906","Norway"
"Q25476153","Turkey"
"Q24896365","India"
"Q26210003","Belarus"
"Q29035480","Germany"
"Q30275019","Argentina"
"Q30737776","France"
"Q21022090","United States of America"
"Q24984710","United States of America"
"Q31197934","United States of America"
"Q46996477","Netherlands"
"Q47509008","France"
"Q44827897","Singapore"
"Q55543370","Switzerland"
"Q55605409","India"
"Q60791190","Italy"
"Q61394058","Estonia"
"Q61394119","Estonia"
"Q64667698","Switzerland"
"Q65092164","France"
"Q55078572","United States of America"
"Q69491733","Argentina"
"Q2859501","Kingdom of the Netherlands"
"Q61830755","United States of America"
"Q65084821","United States of America"
"Q78343557","Germany"
"Q77770619","India"
"Q78161176","France"
"Q78464790","Italy"
"Q78631420","Spain"
"Q78604564","Hungary"
"Q78476123","France"
"Q78601113","France"
"Q80804881","Germany"
"Q79618131","Poland"
"Q79618131","United Kingdom"
"Q82291301","France"
"Q80174913","Republic of Ireland"
"Q121626565","Austria"
"Q122090115","China"
"Q121863780","Hong Kong"
"Q122270747","Finland"
"Q122270745","Finland"
"Q122270754","Finland"
"Q122158814","Peru"
"Q122168284","Hungary"
"Q122224547","British Hong Kong"
"Q122157193","France"
"Q122820059","People's Republic of China"
"Q122415826","Hong Kong"
"Q122842182","People's Republic of China"
"Q122231594","Sweden"
"Q122233212","Sweden"
"Q122233216","Sweden"
"Q122542295","Hong Kong"
"Q122388988","Sweden"
"Q122389007","Sweden"
"Q122389073","Sweden"
"Q122389093","Sweden"
"Q122389134","Sweden"
"Q122389148","Sweden"
"Q122389173","Sweden"
"Q122305030","India"
"Q122270793","Egypt"
"Q122089231","Canada"
"Q122602581","Sweden"
"Q122856124","Bulgaria"
"Q122856621","Bulgaria"
"Q122176697","Norway"
"Q122176701","Norway"
"Q122191224","Nigeria"
"Q122234196","Norway"
"Q122832543","Denmark"
"Q122330869","Norway"
"Q122762453","Poland"
"Q122312901","Latvia"
"Q122374673","Latvia"
"Q122089231","United States of America"
"Q644469","Italy"
"Q341134","Czech Republic"
"Q1414718","Austria"
"Q2202344","Belgium"
"Q1074681","United Kingdom"
"Q1165638","United Kingdom"
"Q2828222","France"
"Q2985466","France"
"Q3241592","France"
"Q3517314","Hungary"
"Q3302459","France"
"Q3313794","France"
"Q3326961","France"
"Q3661476","Italy"
"Q3518314","France"
"Q3929496","Italy"
"Q6972890","United Arab Emirates"
"Q6972890","Iran"
"Q10495173","Sweden"
"Q11854635","Finland"
"Q157118","United States of America"
"Q169889","United States of America"
"Q465893","United States of America"
"Q844652","United States of America"
"Q12056823","Czech Republic"
"Q12309486","Denmark"
"Q1518953","United States of America"
"Q2902349","United States of America"
"Q3025447","United States of America"
"Q3080187","United States of America"
"Q3493809","United States of America"
"Q4306553","United States of America"
"Q4997700","United States of America"
"Q16545070","France"
"Q16680411","France"
"Q5506307","United States of America"
"Q16880055","Canada"
"Q7070470","United States of America"
"Q7380685","United States of America"
"Q19799592","Germany"
"Q7804805","United States of America"
"Q7949667","United States of America"
"Q8063117","United States of America"
"Q20598360","Wales"
"Q20971339","France"
"Q22082999","Sweden"
"Q26878339","France"
"Q16997967","United States of America"
"Q17126051","United States of America"
"Q28024354","United Kingdom"
"Q30255906","United Kingdom"
"Q30281082","United States of America"
"Q47516523","South Korea"
"Q60172341","Sweden"
"Q55334267","Republic of Ireland"
"Q61225925","United States of America"
"Q65081856","United States of America"
"Q48340","United States of America"
"Q96633950","France"
"Q104778010","Belgium"
"Q104735451","Netherlands"
"Q108855203","Spain"
"Q108104965","United Kingdom"
"Q109931696","Spain"
"Q111430972","Sweden"
"Q113453985","Sweden"
"Q114958780","Denmark"
"Q115131890","Denmark"
"Q115942519","Sweden"
"Q106443814","United States of America"
"Q108744089","United States of America"
"Q121010892","Denmark"
"Q121010982","Denmark"
"Q121011175","Norway"
"Q121020740","Norway"
"Q122988772","Serbia"
"Q122955832","France"
"Q122949681","Denmark"
"Q122998871","United Kingdom"
"Q122949690","Iceland"
"Q122955535","United States of America"
"Q122955546","United States of America"
"Q122955573","United States of America"
"Q122955757","United States of America"
"Q122998768","United States of America"
"Q122998913","United States of America"
"Q896183","Germany"
"Q541667","United Kingdom"
"Q664991","United Kingdom"
"Q3250618","Belgium"
"Q3716880","Germany"
"Q3234919","France"
"Q3498146","France"
"Q3535793","France"
"Q3212860","Canada"
"Q3421539","United Kingdom"
"Q4900034","Australia"
"Q6161768","Spain"
"Q6089452","Canada"
"Q7488442","People's Republic of China"
"Q7601525","Australia"
"Q11289531","Japan"
"Q11949470","Spain"
"Q11955266","Spain"
"Q1118859","United States of America"
"Q12619374","South Korea"
"Q2902354","United States of America"
"Q3080191","United States of America"
"Q3441936","United States of America"
"Q3503770","United States of America"
"Q14437403","Norway"
"Q16301812","Spain"
"Q4707117","United States of America"
"Q16123245","Egypt"
"Q16637274","France"
"Q16681507","France"
"Q5476713","United States of America"
"Q17760748","Austria"
"Q5876554","United States of America"
"Q17218299","Japan"
"Q16839205","United Kingdom"
"Q17514657","Canada"
"Q6952999","United States of America"
"Q18655214","Netherlands"
"Q7628191","United States of America"
"Q19372580","Norway"
"Q20828496","Sweden"
"Q21427655","France"
"Q22083235","Sweden"
"Q24203820","Norway"
"Q16962429","United States of America"
"Q18149793","United States of America"
"Q18151738","United States of America"
"Q30752371","France"
"Q33234099","Netherlands"
"Q31174419","Indonesia"
"Q30589038","United States of America"
"Q46737491","Spain"
"Q47163067","Switzerland"
"Q47676592","Germany"
"Q48801230","South Korea"
"Q54366468","Switzerland"
"Q65092103","Canada"
"Q67676062","Greece"
"Q68488905","Belgium"
"Q71359286","Australia"
"Q60042029","United States of America"
"Q60873998","Republic of Ireland"
"Q76936818","France"
"Q67204999","Republic of Ireland"
"Q72364240","United States of America"
"Q85991846","Serbia"
"Q85744869","United Kingdom"
"Q89133341","Greece"
"Q89682803","Greece"
"Q95000029","Egypt"
"Q95803431","Spain"
"Q95803431","Sweden"
"Q98905212","United Kingdom"
"Q91336376","United States of America"
"Q92466850","United States of America"
"Q104715131","Spain"
"Q104883013","Argentina"
"Q104871348","Netherlands"
"Q106643870","Argentina"
"Q108032136","South Korea"
"Q109561013","Spain"
"Q109518390","Egypt"
"Q110391015","Spain"
"Q114065638","Spain"
"Q114877194","South Korea"
"Q113659629","United States of America"
"Q17067950","Bangladesh"
"Q12498661","Indonesia"
"Q19358340","Greece"
"Q25713037","Spain"
"Q28172784","India"
"Q31086854","Finland"
"Q25470059","Indonesia"
"Q25470377","Indonesia"
"Q33121595","Switzerland"
"Q22665701","United States of America"
"Q39055812","United Kingdom"
"Q51207546","France"
"Q51514100","Spain"
"Q51482546","Canada"
"Q43401821","United States of America"
"Q56478547","Denmark"
"Q56574708","Canada"
"Q60858820","Greece"
"Q61747801","Israel"
"Q61097878","South Korea"
"Q63087547","Spain"
"Q64596984","Belgium"
"Q63848754","Greece"
"Q53499446","United States of America"
"Q56574708","United States of America"
"Q60774348","United States of America"
"Q63537654","United States of America"
"Q106378448","Germany"
"Q105824284","Greece"
"Q106930266","New Zealand"
"Q107585565","Germany"
"Q107525579","Japan"
"Q107392627","Canada"
"Q108299991","Canada"
"Q111955747","Portugal"
"Q110949370","Canada"
"Q110991028","Canada"
"Q110991053","Canada"
"Q110991073","Canada"
"Q110991094","Canada"
"Q111488974","Greece"
"Q111248673","Canada"
"Q111740165","Canada"
"Q112543931","Greece"
"Q113570255","Mexico"
"Q113661438","Greece"
"Q114469584","Turkey"
"Q113402689","South Korea"
"Q113955178","Sweden"
"Q115756008","Finland"
"Q115756012","Finland"
"Q114839173","Canada"
"Q115408524","France"
"Q115696471","South Korea"
"Q116060880","South Korea"
"Q108076124","United States of America"
"Q112429406","United States of America"
"Q113071294","United States of America"
"Q115756035","United States of America"
"Q18202467","Canada"
"Q19295678","Switzerland"
"Q19611340","Turkey"
"Q19612159","Turkey"
"Q19612255","Turkey"
"Q19612684","Turkey"
"Q20730897","Sweden"
"Q21290667","Australia"
"Q20895682","Sweden"
"Q21939994","Norway"
"Q21955197","Norway"
"Q21996310","Norway"
"Q22006419","Norway"
"Q22019329","Norway"
"Q22338566","Norway"
"Q25473178","Turkey"
"Q25245542","South Korea"
"Q19605713","Iceland"
"Q21481799","United States of America"
"Q24897318","United States of America"
"Q116998328","France"
"Q117153200","France"
"Q117846421","Germany"
"Q117846424","Germany"
"Q117037399","Czech Republic"
"Q117037471","Czech Republic"
"Q117832040","Switzerland"
"Q117464243","France"
"Q117473461","France"
"Q117479076","France"
"Q117353862","Bosnia and Herzegovina"
"Q117037393","Poland"
"Q118390770","Germany"
"Q117353850","Croatia"
"Q118851620","Germany"
"Q118247178","France"
"Q118471164","Bulgaria"
"Q118501306","Bulgaria"
"Q118851503","Estonia"
"Q118851516","Estonia"
"Q118559460","Bulgaria"
"Q118977899","Germany"
"Q118445020","Sweden"
"Q118720091","Bulgaria"
"Q118720187","Bulgaria"
"Q117353859","Slovenia"
"Q119143082","Germany"
"Q117735247","Slovakia"
"Q117162328","Iran"
"Q117037387","Latvia"
"Q117037391","Lithuania"
"Q118139456","South Korea"
"Q118114848","Croatia"
"Q119498868","Finland"
"Q119533283","Finland"
"Q118390865","Poland"
"Q118465458","South Korea"
"Q117191961","Cameroon"
"Q119952108","Finland"
"Q119952543","Finland"
"Q118696624","Norway"
"Q119372891","Denmark"
"Q120170547","Germany"
"Q119568520","Netherlands"
"Q120122334","Finland"
"Q119578512","India"
"Q119807878","India"
"Q120232163","Hong Kong"
"Q120273474","France"
"Q119459641","United Kingdom"
"Q119585525","Norway"
"Q118851570","Latvia"
"Q118851614","Lithuania"
"Q119693099","United Kingdom"
"Q119968977","Norway"
"Q119998757","Norway"
"Q117210355","Vietnam"
"Q119331863","Iceland"
"Q117206640","United States of America"
"Q117684575","United States of America"
"Q118918307","United States of America"
"Q119138938","United States of America"
"Q119360981","United States of America"
"Q119410468","United States of America"
"Q119422928","United States of America"
"Q119483375","United States of America"
"Q119519808","United States of America"
"Q119625796","United States of America"
"Q119628842","United States of America"
"Q119662949","United States of America"
"Q119853468","United States of America"
"Q119941307","United States of America"
"Q119984366","United States of America"
"Q115476219","Sweden"
"Q115036746","Canada"
"Q115864784","Sweden"
"Q115245417","Norway"
"Q116085633","Sweden"
"Q116365335","Sweden"
"Q116455476","Sweden"
"Q113124813","Iceland"
